pixel_id,x,y,acc,acc_class_0,acc_class_1,acc_class_2,acc_class_3,acc_class_4,acc_class_5,acc_class_6,acc_class_7,acc_class_8,acc_class_9
262,9,10,0.9526428571428571,0.02978406552494417,0.03249999999999997,0.061594202898550776,0.06280530355896718,0.05405405405405406,0.0204241948153967,0.03080229226361031,0.042581503659347986,0.06927044952100225,0.06971830985915495
263,9,11,0.9447142857142857,0.045420699925539876,0.02937500000000004,0.07826086956521738,0.06071179344033495,0.05328185328185331,0.04948939512961503,0.03080229226361031,0.06586826347305386,0.06632277081798088,0.07535211267605635
264,9,12,0.9452857142857143,0.021593447505584562,0.03374999999999995,0.05579710144927541,0.07676203768318213,0.05250965250965256,0.025137470542026752,0.05085959885386815,0.05921490352628078,0.08769344141488578,0.0823943661971831
265,9,13,0.9487857142857142,0.04095309009679826,0.014375000000000027,0.050724637681159424,0.05861828332170271,0.048648648648648596,0.03377847604084838,0.035816618911174825,0.055222887558216915,0.11348563006632273,0.06478873239436622
266,9,14,0.9328571428571428,0.03201787043931492,0.028124999999999956,0.08405797101449275,0.07955338450802507,0.06563706563706562,0.058130400628436774,0.043696275071633206,0.08316699933466398,0.11053795136330136,0.08943661971830985
267,9,15,0.94,0.03201787043931492,0.030625000000000013,0.09782608695652173,0.06489881367759942,0.10347490347490351,0.0408483896307934,0.023638968481375366,0.08848968729208251,0.06337509211495951,0.05774647887323947
268,9,16,0.9511428571428572,0.03797468354430378,0.02312499999999995,0.0688405797101449,0.05094207955338448,0.05791505791505791,0.0408483896307934,0.028653295128939882,0.02594810379241519,0.06337509211495951,0.09577464788732393
269,9,17,0.9466428571428571,0.055100521221146725,0.030625000000000013,0.05579710144927541,0.05443126308443824,0.061776061776061764,0.052631578947368474,0.04656160458452718,0.03925482368596145,0.05379513633013999,0.0880281690140845
270,9,18,0.9515,0.044676098287416255,0.02124999999999999,0.062318840579710155,0.06629448709002095,0.0471042471042471,0.03220738413197177,0.026504297994269344,0.04723885562208918,0.07369196757553431,0.06619718309859157
271,9,19,0.9397142857142857,0.02978406552494417,0.025000000000000022,0.06376811594202902,0.08583391486392189,0.06023166023166027,0.1060487038491752,0.01862464183381085,0.07385229540918159,0.08916728076639646,0.05774647887323947
272,9,20,0.9432142857142857,0.05882352941176472,0.03500000000000003,0.061594202898550776,0.06001395673412424,0.03938223938223939,0.03849175176747843,0.06017191977077363,0.043912175648702645,0.08179808400884303,0.09014084507042253
273,9,21,0.9502142857142857,0.023827252419955314,0.02375000000000005,0.05217391304347829,0.0809490579204466,0.04633204633204635,0.04006284367635504,0.05300859598853869,0.03992015968063867,0.08916728076639646,0.051408450704225395
274,9,22,0.9317857142857143,0.0387192851824274,0.02749999999999997,0.07971014492753625,0.12072575017445919,0.07567567567567568,0.05734485467399841,0.0322349570200573,0.07917498336660012,0.10980103168754607,0.06478873239436622
275,9,23,0.9514285714285714,0.02903946388682055,0.02124999999999999,0.0644927536231884,0.05024424284717377,0.05714285714285716,0.08405341712490177,0.02077363896848139,0.05322687957418493,0.03905674281503313,0.07253521126760565
276,9,24,0.9465714285714286,0.02978406552494417,0.015625,0.04637681159420293,0.06071179344033495,0.06640926640926637,0.05106048703849175,0.035100286532951275,0.04657351962741185,0.11569638909358881,0.073943661971831
277,9,25,0.9497142857142857,0.017870439314966458,0.02749999999999997,0.049275362318840554,0.0753663642707606,0.08571428571428574,0.04870384917517678,0.035100286532951275,0.056553559547571575,0.053058216654384704,0.057042253521126796
278,9,26,0.9426428571428571,0.04244229337304539,0.018750000000000044,0.050724637681159424,0.08583391486392189,0.05405405405405406,0.052631578947368474,0.05014326647564471,0.041250831669993326,0.08621960206337509,0.0964788732394366
279,9,27,0.9442142857142857,0.023082650781831693,0.028750000000000053,0.08405797101449275,0.08164689462665731,0.0424710424710425,0.03692065985860171,0.0515759312320917,0.05123087159015305,0.06116433308769342,0.0964788732394366
280,10,0,0.947,0.0580789277736411,0.03562500000000002,0.07101449275362315,0.06210746685275648,0.03320463320463318,0.052631578947368474,0.035816618911174825,0.056553559547571575,0.04642593957258656,0.07887323943661972
281,10,1,0.9355,0.055100521221146725,0.018124999999999947,0.09637681159420286,0.05024424284717377,0.10424710424710426,0.09976433621366854,0.05014326647564471,0.05988023952095811,0.06558585114222548,0.05915492957746482
282,10,2,0.9464285714285714,0.023082650781831693,0.036250000000000004,0.061594202898550776,0.06629448709002095,0.032432432432432434,0.05655930871956005,0.033667621776504286,0.04923486360612106,0.07885040530582166,0.09788732394366195
283,10,3,0.9432857142857143,0.03797468354430378,0.026249999999999996,0.06014492753623191,0.052337752965806006,0.06872586872586872,0.05734485467399841,0.025787965616045794,0.09248170326014638,0.10169491525423724,0.04788732394366202
284,10,4,0.9385714285714286,0.02903946388682055,0.03187499999999999,0.0992753623188406,0.048150732728541534,0.06486486486486487,0.058130400628436774,0.03295128939828085,0.06586826347305386,0.1061164333087693,0.0823943661971831
285,10,5,0.9435,0.026061057334326176,0.03249999999999997,0.0514492753623188,0.08304256803907883,0.06254826254826251,0.04870384917517678,0.04011461318051579,0.07119095143047238,0.07958732498157706,0.07042253521126762
286,10,6,0.9533571428571429,0.023082650781831693,0.03312499999999996,0.06739130434782614,0.048150732728541534,0.05250965250965256,0.0463472113118617,0.034383954154727836,0.04723885562208918,0.06337509211495951,0.052816901408450745
287,10,7,0.9447142857142857,0.024571854058078935,0.038124999999999964,0.04275362318840581,0.10607117934403354,0.04015444015444014,0.02435192458758839,0.0386819484240688,0.06121091151031266,0.07295504789977891,0.0992957746478873
288,10,8,0.9485,0.0387192851824274,0.03187499999999999,0.05579710144927541,0.05094207955338448,0.06409266409266412,0.05734485467399841,0.022922636103151817,0.08383233532934131,0.06116433308769342,0.050000000000000044
289,10,9,0.9457857142857143,0.04914370811615787,0.025000000000000022,0.07463768115942027,0.06210746685275648,0.06409266409266412,0.04556166535742345,0.017191977077363862,0.031936127744510934,0.10316875460574793,0.07605633802816902
290,10,10,0.9370714285714286,0.03276247207743854,0.02124999999999999,0.047826086956521685,0.07327285415212836,0.044015444015443994,0.03377847604084838,0.03796561604584525,0.08848968729208251,0.12380250552689753,0.1253521126760564
291,10,11,0.9447857142857143,0.03201787043931492,0.018124999999999947,0.07681159420289851,0.06071179344033495,0.061003861003861015,0.04556166535742345,0.04154727793696278,0.041250831669993326,0.10537951363301401,0.07605633802816902
292,10,12,0.9483571428571429,0.028294862248696928,0.02312499999999995,0.05652173913043479,0.06978367062107471,0.0471042471042471,0.05184603299293011,0.0386819484240688,0.027944111776447067,0.0744288872512896,0.10281690140845068
293,10,13,0.9459285714285715,0.04244229337304539,0.02562500000000001,0.077536231884058,0.057920446615492005,0.05405405405405406,0.03299293008641002,0.028653295128939882,0.05056553559547572,0.08769344141488578,0.08591549295774648
294,10,14,0.9286428571428571,0.06180193596425909,0.03187499999999999,0.07826086956521738,0.11374738311235166,0.09034749034749034,0.03377847604084838,0.034383954154727836,0.041250831669993326,0.15401621223286666,0.08098591549295775
295,10,15,0.9525,0.04914370811615787,0.018124999999999947,0.05434782608695654,0.06140963014654566,0.04633204633204635,0.03613511390416335,0.017908309455587412,0.08383233532934131,0.05747973470891676,0.05070422535211272
296,10,16,0.9477142857142857,0.02978406552494417,0.020000000000000018,0.061594202898550776,0.07397069085833918,0.04787644787644785,0.0652003142183818,0.04727793696275073,0.03792415169660679,0.05379513633013999,0.09014084507042253
297,10,17,0.9486428571428571,0.025316455696202556,0.020000000000000018,0.04202898550724643,0.05373342637822753,0.05096525096525095,0.05027494108405339,0.0515759312320917,0.0858283433133733,0.08769344141488578,0.04788732394366202
298,10,18,0.9475714285714286,0.044676098287416255,0.04125000000000001,0.02898550724637683,0.07397069085833918,0.07413127413127418,0.06991358994501173,0.025071633237822355,0.06187624750498999,0.05600589535740608,0.051408450704225395
299,10,19,0.9483571428571429,0.024571854058078935,0.025000000000000022,0.08043478260869563,0.05861828332170271,0.050193050193050204,0.04948939512961503,0.025787965616045794,0.07451763140385892,0.052321296978629306,0.07605633802816902
300,10,20,0.9381428571428572,0.03946388682055102,0.02937500000000004,0.06521739130434778,0.08932309839497554,0.09652509652509655,0.0408483896307934,0.04226361031518622,0.06653359946773119,0.08769344141488578,0.0654929577464789
301,10,21,0.9480714285714286,0.021593447505584562,0.03687499999999999,0.04492753623188406,0.04675505931612001,0.01698841698841702,0.0408483896307934,0.06375358166189116,0.08449767132401864,0.0744288872512896,0.08380281690140845
302,10,22,0.9452142857142857,0.026805658972449686,0.025000000000000022,0.06014492753623191,0.06210746685275648,0.03938223938223939,0.05420267085624508,0.03151862464183386,0.09447771124417836,0.07148120854826823,0.08169014084507042
303,10,23,0.9475,0.05137751303052862,0.020000000000000018,0.09347826086956523,0.05931612002791342,0.05405405405405406,0.04948939512961503,0.044412607449856756,0.03992015968063867,0.060427413411938136,0.058450704225352146
304,10,24,0.9484285714285714,0.026805658972449686,0.02312499999999995,0.07681159420289851,0.06769016050244248,0.018532818532818518,0.0463472113118617,0.03796561604584525,0.030605455755156386,0.09285187914517312,0.09718309859154928
305,10,25,0.9456428571428571,0.0387192851824274,0.03937500000000005,0.05579710144927541,0.06280530355896718,0.07567567567567568,0.06598586017282015,0.027936962750716332,0.056553559547571575,0.06558585114222548,0.05915492957746482
306,10,26,0.9352857142857143,0.056589724497393856,0.018124999999999947,0.10144927536231885,0.05512909979064895,0.08030888030888028,0.06048703849175174,0.04083094555873923,0.07984031936127745,0.07369196757553431,0.08732394366197183
307,10,27,0.9432142857142857,0.03052866716306779,0.02375000000000005,0.06521739130434778,0.05443126308443824,0.08108108108108103,0.04948939512961503,0.035100286532951275,0.05721889554224879,0.10980103168754607,0.06760563380281692
308,11,0,0.9395,0.02903946388682055,0.030625000000000013,0.05579710144927541,0.08792742498255413,0.05250965250965256,0.05027494108405339,0.056590257879656214,0.07052561543579505,0.09801031687546058,0.07464788732394367
309,11,1,0.9494285714285714,0.04095309009679826,0.03687499999999999,0.061594202898550776,0.053035589672016714,0.0471042471042471,0.06362922230950507,0.0322349570200573,0.053892215568862256,0.0420044215180545,0.07605633802816902
310,11,2,0.9422142857142857,0.036485480268056536,0.041874999999999996,0.09710144927536235,0.06489881367759942,0.037837837837837784,0.07541241162608014,0.026504297994269344,0.03992015968063867,0.06263817243920411,0.09788732394366195
311,11,3,0.945,0.024571854058078935,0.04562500000000003,0.07971014492753625,0.0865317515701326,0.0455598455598456,0.04006284367635504,0.03295128939828085,0.06387225548902198,0.04568901989683127,0.08169014084507042
312,11,4,0.9465714285714286,0.055845122859270235,0.028124999999999956,0.05724637681159417,0.08025122121423589,0.06254826254826251,0.07148468185388845,0.04083094555873923,0.041916167664670656,0.037582903463522443,0.06408450704225355
313,11,5,0.9455,0.02903946388682055,0.03125,0.08478260869565213,0.06838799720865318,0.06409266409266412,0.03849175176747843,0.043696275071633206,0.06054557551563544,0.07663964627855568,0.050000000000000044
314,11,6,0.9428571428571428,0.05212211466865224,0.02749999999999997,0.08985507246376812,0.11374738311235166,0.050193050193050204,0.06912804399057348,0.0386819484240688,0.03925482368596145,0.04347826086956519,0.05211267605633807
315,11,7,0.9425,0.034996276991809405,0.03500000000000003,0.04347826086956519,0.05582693649685977,0.05405405405405406,0.0706991358994501,0.035100286532951275,0.06320691949434465,0.08916728076639646,0.0964788732394366
316,11,8,0.9494285714285714,0.03276247207743854,0.018750000000000044,0.0514492753623188,0.05582693649685977,0.03629343629343629,0.07541241162608014,0.04226361031518622,0.054557551563539586,0.07148120854826823,0.07183098591549297
317,11,9,0.9453571428571429,0.03201787043931492,0.03374999999999995,0.07971014492753625,0.06978367062107471,0.05791505791505791,0.055773762765121804,0.017908309455587412,0.07584830339321358,0.0854826823876198,0.04014084507042248
318,11,10,0.9416428571428571,0.02978406552494417,0.030000000000000027,0.05362318840579705,0.07397069085833918,0.08880308880308885,0.11390416339355858,0.0193409742120344,0.053892215568862256,0.056742815033161365,0.07323943661971832
319,11,11,0.9482857142857143,0.0387192851824274,0.02562500000000001,0.05724637681159417,0.05512909979064895,0.050193050193050204,0.058915946582875134,0.025071633237822355,0.07984031936127745,0.07295504789977891,0.055633802816901445
320,11,12,0.9429285714285714,0.04244229337304539,0.02749999999999997,0.08115942028985512,0.08234473133286813,0.07181467181467183,0.02985074626865669,0.03295128939828085,0.08982035928143717,0.07663964627855568,0.036619718309859106
321,11,13,0.9433571428571429,0.04690990320178701,0.034375000000000044,0.06014492753623191,0.0753663642707606,0.07644787644787643,0.05341712490180672,0.02005730659025784,0.053892215568862256,0.08843036109064117,0.06197183098591552
322,11,14,0.9417142857142857,0.04318689501116901,0.028124999999999956,0.06739130434782614,0.07815771109560365,0.06718146718146722,0.0667714061272584,0.03939828080229224,0.05854956753160345,0.04347826086956519,0.09436619718309858
323,11,15,0.9429285714285714,0.03797468354430378,0.043749999999999956,0.061594202898550776,0.05443126308443824,0.07104247104247108,0.06755695208169676,0.023638968481375366,0.06453759148369931,0.08032424465733234,0.06901408450704227
324,11,16,0.9389285714285714,0.015636634400595706,0.030625000000000013,0.07246376811594202,0.08304256803907883,0.08339768339768339,0.0353495679497251,0.04799426934097417,0.08383233532934131,0.10832719233603538,0.051408450704225395
325,11,17,0.9435714285714286,0.034996276991809405,0.010000000000000009,0.061594202898550776,0.06210746685275648,0.038610038610038644,0.04791830322073842,0.05300859598853869,0.06586826347305386,0.1061164333087693,0.0880281690140845
326,11,18,0.9439285714285715,0.028294862248696928,0.01937500000000003,0.07826086956521738,0.06489881367759942,0.06254826254826251,0.04399057344854673,0.04871060171919772,0.06719893546240852,0.06779661016949157,0.0823943661971831
327,11,19,0.9382142857142857,0.04690990320178701,0.03500000000000003,0.05652173913043479,0.10956036287508719,0.055598455598455554,0.04713275726630006,0.03724928366762181,0.08250166333998665,0.0420044215180545,0.10281690140845068
328,11,20,0.9536428571428571,0.046165301563663386,0.024375000000000036,0.04420289855072468,0.07048150732728542,0.044015444015443994,0.04163393558523176,0.03080229226361031,0.042581503659347986,0.060427413411938136,0.061267605633802846
329,11,21,0.9382142857142857,0.02084884586746094,0.030625000000000013,0.06956521739130439,0.06140963014654566,0.04633204633204635,0.07384131971720342,0.08309455587392545,0.08982035928143717,0.08400884303610912,0.059859154929577496
330,11,22,0.9442857142857143,0.034996276991809405,0.03187499999999999,0.0818840579710145,0.06210746685275648,0.06023166023166027,0.062058130400628464,0.05085959885386815,0.05123087159015305,0.0648489314664702,0.061267605633802846
331,11,23,0.9448571428571428,0.02903946388682055,0.02749999999999997,0.06811594202898552,0.07606420097697142,0.08648648648648649,0.030636292223095052,0.04154727793696278,0.0525615435795076,0.09064112011790715,0.052816901408450745
332,11,24,0.9341428571428572,0.04095309009679826,0.03187499999999999,0.08405797101449275,0.07745987438939284,0.11737451737451743,0.08955223880597019,0.05730659025787965,0.06786427145708585,0.030213706705969012,0.07042253521126762
333,11,25,0.9340714285714286,0.06105733432613547,0.030625000000000013,0.09710144927536235,0.07397069085833918,0.08803088803088799,0.0463472113118617,0.035100286532951275,0.07984031936127745,0.07221812822402363,0.07887323943661972
334,11,26,0.9491428571428572,0.023827252419955314,0.018750000000000044,0.07391304347826089,0.053035589672016714,0.0471042471042471,0.04320502749410837,0.0322349570200573,0.03659347970725213,0.09948415622697127,0.0852112676056338
335,11,27,0.9454285714285714,0.017870439314966458,0.020000000000000018,0.1123188405797102,0.05861828332170271,0.05714285714285716,0.03692065985860171,0.04871060171919772,0.054557551563539586,0.036845983787767156,0.10422535211267603
336,12,0,0.9469285714285715,0.03052866716306779,0.026874999999999982,0.0731884057971014,0.057222609909281186,0.07567567567567568,0.062058130400628464,0.0322349570200573,0.053892215568862256,0.08032424465733234,0.04507042253521132
337,12,1,0.9505714285714286,0.03127326880119141,0.025000000000000022,0.05434782608695654,0.04326587578506624,0.09498069498069495,0.04320502749410837,0.025787965616045794,0.05056553559547572,0.06632277081798088,0.0654929577464789
338,12,2,0.9466428571428571,0.02978406552494417,0.02124999999999999,0.06811594202898552,0.05861828332170271,0.04787644787644785,0.04241948153967012,0.033667621776504286,0.055888223552894245,0.10316875460574793,0.07605633802816902
339,12,3,0.9403571428571429,0.02978406552494417,0.02749999999999997,0.08043478260869563,0.05582693649685977,0.12046332046332042,0.04399057344854673,0.044412607449856756,0.05854956753160345,0.07811348563006637,0.06478873239436622
340,12,4,0.9349285714285714,0.021593447505584562,0.03374999999999995,0.08913043478260874,0.08025122121423589,0.05791505791505791,0.0652003142183818,0.034383954154727836,0.07318695941450437,0.0854826823876198,0.11126760563380278
341,12,5,0.9465,0.026061057334326176,0.03500000000000003,0.07536231884057976,0.07466852756454989,0.032432432432432434,0.0408483896307934,0.04011461318051579,0.05056553559547572,0.07737656595431097,0.08169014084507042
342,12,6,0.9544285714285714,0.02903946388682055,0.01937500000000003,0.06014492753623191,0.05094207955338448,0.04787644787644785,0.03849175176747843,0.027936962750716332,0.043246839654025315,0.06779661016949157,0.073943661971831
343,12,7,0.944,0.03201787043931492,0.02937500000000004,0.07246376811594202,0.07955338450802507,0.06409266409266412,0.07462686567164178,0.025787965616045794,0.07185628742514971,0.05747973470891676,0.05633802816901412
344,12,8,0.9439285714285715,0.036485480268056536,0.02937500000000004,0.0731884057971014,0.06001395673412424,0.05096525096525095,0.07227022780832681,0.035816618911174825,0.09647371922821024,0.052321296978629306,0.05492957746478877
345,12,9,0.9430714285714286,0.03723008190618016,0.026874999999999982,0.06594202898550727,0.0865317515701326,0.03552123552123554,0.03142183817753341,0.055157593123209114,0.07185628742514971,0.08106116433308774,0.07605633802816902
346,12,10,0.9377857142857143,0.034251675353685784,0.024375000000000036,0.0818840579710145,0.07676203768318213,0.05714285714285716,0.07384131971720342,0.0386819484240688,0.07584830339321358,0.09285187914517312,0.0711267605633803
347,12,11,0.9412857142857143,0.03723008190618016,0.030625000000000013,0.06014492753623191,0.08792742498255413,0.048648648648648596,0.07462686567164178,0.027936962750716332,0.06586826347305386,0.06116433308769342,0.09507042253521125
348,12,12,0.9436428571428571,0.02903946388682055,0.028750000000000053,0.07173913043478264,0.057222609909281186,0.06795366795366797,0.06755695208169676,0.035100286532951275,0.07451763140385892,0.07074428887251294,0.06478873239436622
349,12,13,0.9493571428571429,0.03276247207743854,0.03312499999999996,0.05507246376811592,0.06978367062107471,0.061776061776061764,0.04713275726630006,0.044412607449856756,0.04657351962741185,0.05969049373618274,0.058450704225352146
350,12,14,0.9472857142857143,0.04318689501116901,0.030625000000000013,0.05797101449275366,0.0460572226099093,0.08108108108108103,0.05027494108405339,0.03724928366762181,0.06320691949434465,0.0641120117907148,0.05774647887323947
351,12,15,0.9495714285714286,0.028294862248696928,0.03312499999999996,0.062318840579710155,0.047452896022330826,0.0517374517374517,0.04399057344854673,0.04226361031518622,0.06453759148369931,0.08327192336035372,0.048591549295774694
352,12,16,0.9447142857142857,0.021593447505584562,0.028750000000000053,0.061594202898550776,0.07117934403349613,0.08108108108108103,0.06284367635506682,0.04011461318051579,0.03260146373918826,0.08916728076639646,0.0711267605633803
353,12,17,0.9503571428571429,0.026061057334326176,0.026874999999999982,0.050000000000000044,0.06978367062107471,0.04478764478764474,0.03613511390416335,0.02936962750716332,0.044577511643379863,0.0950626381724392,0.07535211267605635
354,12,18,0.9503571428571429,0.03946388682055102,0.02375000000000005,0.0644927536231884,0.052337752965806006,0.031660231660231686,0.07541241162608014,0.026504297994269344,0.03526280771789758,0.08106116433308774,0.07253521126760565
355,12,19,0.949,0.02978406552494417,0.015000000000000013,0.05217391304347829,0.0635031402651779,0.08416988416988413,0.02906520031421833,0.03151862464183386,0.0525615435795076,0.10390567428150332,0.054225352112676095
356,12,20,0.941,0.034996276991809405,0.04249999999999998,0.04202898550724643,0.06071179344033495,0.08416988416988413,0.06048703849175174,0.04011461318051579,0.05056553559547572,0.08179808400884303,0.0964788732394366
357,12,21,0.9472142857142857,0.03723008190618016,0.02749999999999997,0.08695652173913049,0.08164689462665731,0.06332046332046337,0.03220738413197177,0.022922636103151817,0.06520292747837653,0.05821665438467205,0.05352112676056342
358,12,22,0.9374285714285714,0.04020848845867464,0.022499999999999964,0.05942028985507242,0.06769016050244248,0.10501930501930501,0.06598586017282015,0.03295128939828085,0.07784431137724546,0.09948415622697127,0.0626760563380282
359,12,23,0.9394285714285714,0.044676098287416255,0.028124999999999956,0.049275362318840554,0.04954640614096306,0.10424710424710426,0.07305577376276517,0.03724928366762181,0.07917498336660012,0.09874723655121587,0.050000000000000044
360,12,24,0.9407857142857143,0.0193596425912137,0.03249999999999997,0.062318840579710155,0.03140265177948365,0.05868725868725866,0.09269442262372352,0.06017191977077363,0.06520292747837653,0.08695652173913049,0.08873239436619718
361,12,25,0.9371428571428572,0.09754281459419212,0.02937500000000004,0.05724637681159417,0.06629448709002095,0.06563706563706562,0.07541241162608014,0.04083094555873923,0.044577511643379863,0.05969049373618274,0.09999999999999998
362,12,26,0.9448571428571428,0.046165301563663386,0.03500000000000003,0.04637681159420293,0.08025122121423589,0.08030888030888028,0.04477611940298509,0.0386819484240688,0.043246839654025315,0.07074428887251294,0.06971830985915495
363,12,27,0.9445,0.02903946388682055,0.04062500000000002,0.06376811594202902,0.07257501744591766,0.07181467181467183,0.05106048703849175,0.03151862464183386,0.0691949434464405,0.07811348563006637,0.048591549295774694
364,13,0,0.9482142857142857,0.03201787043931492,0.02312499999999995,0.04565217391304344,0.06489881367759942,0.10038610038610041,0.03456402199528674,0.03724928366762181,0.07984031936127745,0.07663964627855568,0.02746478873239433
365,13,1,0.9376428571428571,0.035740878629933026,0.026874999999999982,0.04637681159420293,0.1039776692254013,0.06795366795366797,0.06284367635506682,0.03939828080229224,0.08250166333998665,0.07295504789977891,0.08661971830985915
366,13,2,0.939,0.0387192851824274,0.018750000000000044,0.06376811594202902,0.07466852756454989,0.0895752895752896,0.052631578947368474,0.045845272206303744,0.08050565535595477,0.08769344141488578,0.06338028169014087
367,13,3,0.9459285714285715,0.03797468354430378,0.02375000000000005,0.05942028985507242,0.06420097697138871,0.07722007722007718,0.01885310290651998,0.0386819484240688,0.054557551563539586,0.10980103168754607,0.059859154929577496
368,13,4,0.9427142857142857,0.04690990320178701,0.028750000000000053,0.09637681159420286,0.05652477320307048,0.0895752895752896,0.0353495679497251,0.0386819484240688,0.06719893546240852,0.06116433308769342,0.05633802816901412
369,13,5,0.9397142857142857,0.04914370811615787,0.041874999999999996,0.0731884057971014,0.08792742498255413,0.038610038610038644,0.055773762765121804,0.04799426934097417,0.06520292747837653,0.0324244657332351,0.10845070422535208
370,13,6,0.9520714285714286,0.034251675353685784,0.028750000000000053,0.07463768115942027,0.0460572226099093,0.06486486486486487,0.052631578947368474,0.021489971346704828,0.04923486360612106,0.06558585114222548,0.04647887323943667
371,13,7,0.9482142857142857,0.03127326880119141,0.025000000000000022,0.0514492753623188,0.06140963014654566,0.07104247104247108,0.04006284367635504,0.033667621776504286,0.07052561543579505,0.07074428887251294,0.06478873239436622
372,13,8,0.9402142857142857,0.028294862248696928,0.02375000000000005,0.0731884057971014,0.03628750872295883,0.07258687258687258,0.08483896307934014,0.01862464183381085,0.08050565535595477,0.07590272660280029,0.10985915492957743
373,13,9,0.9422142857142857,0.03201787043931492,0.030000000000000027,0.050000000000000044,0.08374040474528965,0.050193050193050204,0.058130400628436774,0.03008595988538687,0.07385229540918159,0.10537951363301401,0.06619718309859157
374,13,10,0.9339285714285714,0.056589724497393856,0.01749999999999996,0.06739130434782614,0.08443824145150036,0.0988416988416988,0.06598586017282015,0.06088825214899718,0.0525615435795076,0.11053795136330136,0.057042253521126796
375,13,11,0.9419285714285714,0.04318689501116901,0.030625000000000013,0.10797101449275359,0.05373342637822753,0.05791505791505791,0.0761979575805185,0.04297994269340977,0.04923486360612106,0.028739867354458326,0.09507042253521125
376,13,12,0.9444285714285714,0.04318689501116901,0.022499999999999964,0.06376811594202902,0.06001395673412424,0.0517374517374517,0.0652003142183818,0.035100286532951275,0.0858283433133733,0.07148120854826823,0.059859154929577496
377,13,13,0.9405,0.04244229337304539,0.02562500000000001,0.06376811594202902,0.10188415910676907,0.0424710424710425,0.05027494108405339,0.04942693409742116,0.07584830339321358,0.06705969049373617,0.07605633802816902
378,13,14,0.9311428571428572,0.02978406552494417,0.03249999999999997,0.1514492753623189,0.07048150732728542,0.07953667953667953,0.054988216810683443,0.0580229226361032,0.07318695941450437,0.07737656595431097,0.0654929577464789
379,13,15,0.949,0.02978406552494417,0.02312499999999995,0.06956521739130439,0.05931612002791342,0.06795366795366797,0.058130400628436774,0.023638968481375366,0.03992015968063867,0.08106116433308774,0.06408450704225355
380,13,16,0.9456428571428571,0.027550260610573307,0.021874999999999978,0.07463768115942027,0.0516399162595953,0.037837837837837784,0.04791830322073842,0.0386819484240688,0.041916167664670656,0.09727339719970518,0.1077464788732394
381,13,17,0.9389285714285714,0.04169769173492177,0.02124999999999999,0.1630434782608695,0.04396371249127706,0.05250965250965256,0.07384131971720342,0.03080229226361031,0.06121091151031266,0.05600589535740608,0.07323943661971832
382,13,18,0.9564285714285714,0.028294862248696928,0.01749999999999996,0.04275362318840581,0.048150732728541534,0.050193050193050204,0.05655930871956005,0.01862464183381085,0.04856952761144373,0.07737656595431097,0.052816901408450745
383,13,19,0.9377857142857143,0.045420699925539876,0.03562500000000002,0.0644927536231884,0.06769016050244248,0.06486486486486487,0.062058130400628464,0.03151862464183386,0.05921490352628078,0.11864406779661019,0.07746478873239437
384,13,20,0.9420714285714286,0.04095309009679826,0.02749999999999997,0.08550724637681162,0.057222609909281186,0.07181467181467183,0.06284367635506682,0.045128939828080195,0.06121091151031266,0.07811348563006637,0.05492957746478877
385,13,21,0.9424285714285714,0.04095309009679826,0.018124999999999947,0.10797101449275359,0.04326587578506624,0.049420849420849455,0.054988216810683443,0.03080229226361031,0.041916167664670656,0.08032424465733234,0.11408450704225348
386,13,22,0.9482142857142857,0.04095309009679826,0.03312499999999996,0.047101449275362306,0.04884856943475224,0.054826254826254806,0.04241948153967012,0.033667621776504286,0.056553559547571575,0.09211495946941783,0.07042253521126762
387,13,23,0.9438571428571428,0.04169769173492177,0.02562500000000001,0.07536231884057976,0.08025122121423589,0.03474903474903479,0.04556166535742345,0.035100286532951275,0.06719893546240852,0.0854826823876198,0.0711267605633803
388,13,24,0.9372857142857143,0.04095309009679826,0.03749999999999998,0.07971014492753625,0.06838799720865318,0.050193050193050204,0.06362922230950507,0.043696275071633206,0.07784431137724546,0.07663964627855568,0.08943661971830985
389,13,25,0.9343571428571429,0.03350707371556216,0.021874999999999978,0.06521739130434778,0.10886252616887648,0.08262548262548264,0.05027494108405339,0.027220630372492782,0.04923486360612106,0.13264554163596165,0.09154929577464788
390,13,26,0.9491428571428572,0.027550260610573307,0.02562500000000001,0.07608695652173914,0.057920446615492005,0.0471042471042471,0.05027494108405339,0.033667621776504286,0.03526280771789758,0.07737656595431097,0.08169014084507042
391,13,27,0.9450714285714286,0.03127326880119141,0.028750000000000053,0.06304347826086953,0.06559665038381024,0.061776061776061764,0.03613511390416335,0.055873925501432664,0.04856952761144373,0.0957995578481945,0.0654929577464789
392,14,0,0.9345714285714286,0.03350707371556216,0.020625000000000004,0.06014492753623191,0.09560362875087225,0.09343629343629345,0.11861743912018852,0.021489971346704828,0.05322687957418493,0.0854826823876198,0.08450704225352113
393,14,1,0.9381428571428572,0.02903946388682055,0.026874999999999982,0.05217391304347829,0.12421493370551295,0.06486486486486487,0.03770620581304007,0.043696275071633206,0.0691949434464405,0.07369196757553431,0.0964788732394366
394,14,2,0.9483571428571429,0.04244229337304539,0.03249999999999997,0.050724637681159424,0.05861828332170271,0.08648648648648649,0.04320502749410837,0.028653295128939882,0.055888223552894245,0.056742815033161365,0.06478873239436622
